"case_id","abbrev","name","group_label","category","signal_density"
42,"PERI","Perirhinal area","control","CTXpl",21079299.6845
42,"PL","Prelimbic area","control","CTXpl",16896717.1315
42,"PTLp","Posterior parietal association areas","control","CTXpl",22057373.728
42,"RSP","Retrosplenial area","control","CTXpl",12363892.34
42,"SS","Somatosensory areas","control","CTXpl",26169634.0708
42,"TEa","Temporal association areas","control","CTXpl",14726695.5267
42,"VIS","Visual areas","control","CTXpl",16676185.8453
42,"VISC","Visceral area","control","CTXpl",18963588.8755
42,"AOB","Accessory olfactory bulb","control","CTXpl",7000600
42,"AON","Anterior olfactory nucleus","control","CTXpl",15679055.4435
42,"COA","Cortical amygdalar area","control","CTXpl",7847525.65257
42,"DP","Dorsal peduncular area","control","CTXpl",13559455.3571
42,"MOB","Main olfactory bulb","control","CTXpl",21051348.4848
42,"NLOT","Nucleus of the lateral olfactory tract","control","CTXpl",14296778.5714
42,"PAA","Piriform-amygdalar area","control","CTXpl",5295853.24232
42,"PIR","Piriform area","control","CTXpl",12755904.6099
42,"TR","Postpiriform transition area","control","CTXpl",10066176.3441
42,"TT","Taenia tecta","control","CTXpl",13290656.535
42,"BLAa","Basolateral amygdalar nucleus, anterior part","control","CTXsp",16685983.1081
42,"BLAp","Basolateral amygdalar nucleus, posterior part","control","CTXsp",22737182.5095
42,"BLAv","Basolateral amygdalar nucleus, ventral part","control","CTXsp",15474758.9286
42,"BMA","Basomedial amygdalar nucleus","control","CTXsp",16091544.6623
42,"CLA","Claustrum","control","CTXsp",34835850.4673
42,"EPd","Endopiriform nucleus, dorsal part","control","CTXsp",22654573.2165
42,"EPv","Endopiriform nucleus, ventral part","control","CTXsp",22169073.5294
42,"LA","Lateral amygdalar nucleus","control","CTXsp",14904915.6627
42,"PA","Posterior amygdalar nucleus","control","CTXsp",18378248.2759
43,"ACVII","Accessory facial motor nucleus","alcohol","HB",7814000
43,"GRN","Gigantocellular reticular nucleus","alcohol","HB",2601060.46512
43,"IRN","Intermediate reticular nucleus","alcohol","HB",2113312
43,"MARN","Magnocellular reticular nucleus","alcohol","HB",3257153.84615
43,"PARN","Parvicellular reticular nucleus","alcohol","HB",1506953.48837
43,"VI","Abducens nucleus","alcohol","HB",1032428.57143
43,"VII","Facial motor nucleus","alcohol","HB",876573.529412
43,"VNC","Vestibular nuclei","alcohol","HB",687678.39196
43,"CN","Cochlear nuclei","alcohol","HB",215687.5
43,"NTB","Nucleus of the trapezoid body","alcohol","HB",3439037.03704
43,"B","Barrington's nucleus","alcohol","HB",4702333.33333
43,"DTN","Dorsal tegmental nucleus","alcohol","HB",3272000
43,"PCG","Pontine central gray","alcohol","HB",4332527.55906
43,"PG","Pontine gray","alcohol","HB",15954211.9565
43,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",11120557.2968
43,"SG","Supragenual nucleus","alcohol","HB",724125
43,"SUT","Supratrigeminal nucleus","alcohol","HB",9248870.37037
43,"TRN","Tegmental reticular nucleus","alcohol","HB",12675483.3948
43,"V","Motor nucleus of trigeminal","alcohol","HB",3229817.2043
43,"CS","Superior central nucleus raphe","alcohol","HB",5942000
43,"LC","Locus ceruleus","alcohol","HB",4307000
43,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",6313489.79592
43,"NI","Nucleus incertus","alcohol","HB",5273214.28571
43,"PRNr","Pontine reticular nucleus","alcohol","HB",6862262.82723
43,"SLC","Subceruleus nucleus","alcohol","HB",9284666.66667
43,"SLD","Sublaterodorsal nucleus","alcohol","HB",7779000
43,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",1309259.84252
43,"PB","Parabrachial nucleus","alcohol","HB",7239363.12849
43,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",1497989.69072
43,"SOC","Superior olivary complex","alcohol","HB",2510743.90244
43,"LHA","Lateral hypothalamic area","alcohol","HY",8719984.87837
43,"LPO","Lateral preoptic area","alcohol","HY",9061618.75
43,"PST","Preparasubthalamic nucleus","alcohol","HY",12937000
43,"PSTN","Parasubthalamic nucleus","alcohol","HY",13646782.6087
43,"RCH","Retrochiasmatic area","alcohol","HY",2372330.76923
43,"STN","Subthalamic nucleus","alcohol","HY",4747313.43284
43,"TU","Tuberal nucleus","alcohol","HY",2287913.63636
43,"ZI","Zona incerta","alcohol","HY",11958519.1257
43,"AHN","Anterior hypothalamic nucleus","alcohol","HY",9939059.58549
43,"MBO","Mammillary body","alcohol","HY",2843361.47757
43,"MPN","Medial preoptic nucleus","alcohol","HY",3837307.69231
43,"PH","Posterior hypothalamic nucleus","alcohol","HY",8833783.23699
43,"PMv","Ventral premammillary nucleus","alcohol","HY",4995673.91304
43,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",8595954.54545
43,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",3888039.82301
43,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",5518631.57895
43,"AVP","Anteroventral preoptic nucleus","alcohol","HY",1987689.65517
43,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",1444666.66667
43,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",8951824.32432
43,"MEPO","Median preoptic nucleus","alcohol","HY",4264223.52941
43,"MPO","Medial preoptic area","alcohol","HY",5161819.95134
43,"PD","Posterodorsal preoptic nucleus","alcohol","HY",8103000
43,"PS","Parastrial nucleus","alcohol","HY",5677769.23077
43,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",879049.180328
43,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",1664357.14286
43,"SBPV","Subparaventricular zone","alcohol","HY",10841202.8986
43,"SFO","Subfornical organ","alcohol","HY",240800
43,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",1695454.54545
43,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",1025670.32967
43,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",4321000
43,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",2961500
43,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",3209914.89362
43,"SO","Supraoptic nucleus","alcohol","HY",1546969.69697
43,"ATN","Anterior group of the dorsal thalamus","alcohol","TH",4179540.85603
43,"EPI","Epithalamus","alcohol","TH",2855915.42289
43,"GENv","Geniculate group, ventral thalamus","alcohol","TH",17486371.7949
43,"ILM","Intralaminar nuclei of the dorsal thalamus","alcohol","TH",5108368.5446
43,"LAT","Lateral group of the dorsal thalamus","alcohol","TH",4999344.00949
43,"MED","Medial group of the dorsal thalamus","alcohol","TH",4680137.2549
43,"MTN","Midline group of the dorsal thalamus","alcohol","TH",13039793.3333
43,"RT","Reticular nucleus of the thalamus","alcohol","TH",5692375
43,"GENd","Geniculate group, dorsal thalamus","alcohol","TH",3047575.53957
43,"PP","Peripeduncular nucleus","alcohol","TH",9022250
43,"SPA","Subparafascicular area","alcohol","TH",8828000
43,"SPF","Subparafascicular nucleus","alcohol","TH",12174039.3701
43,"VENT","Ventral group of the dorsal thalamus","alcohol","TH",9384194.04019
43,"CUN","Cuneiform nucleus","alcohol","MB",9686942.14876
43,"EW","Edinger-Westphal nucleus","alcohol","MB",24106500
43,"III","Oculomotor nucleus","alcohol","MB",9729187.5
43,"IV","Trochlear nucleus","alcohol","MB",12380000
43,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",20220500
43,"MRN","Midbrain reticular nucleus","alcohol","MB",10522037.8863
43,"ND","Nucleus of Darkschewitsch","alcohol","MB",12227166.6667
43,"PRC","Precommissural nucleus","alcohol","MB",15211161.2903
43,"APN","Anterior pretectal nucleus","alcohol","MB",4962992.8401
43,"MPT","Medial pretectal area","alcohol","MB",9388500
43,"NOT","Nucleus of the optic tract","alcohol","MB",8290285.71429
43,"NPC","Nucleus of the posterior commissure","alcohol","MB",13267055.5556
43,"OP","Olivary pretectal nucleus","alcohol","MB",3906965.51724
43,"PPT","Posterior pretectal nucleus","alcohol","MB",15273083.3333
43,"RN","Red nucleus","alcohol","MB",8342397.6378
43,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",7974210.81081
43,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",15057860.4167
43,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",9510503.87597
43,"SCig","Superior colliculus, motor related, intermediate gray layer","alcohol","MB",12322217.9732
43,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",12692258.2697
43,"SNr","Substantia nigra, reticular part","alcohol","MB",3711207.26172
43,"VTA","Ventral tegmental area","alcohol","MB",6530523.65931
43,"VTN","Ventral tegmental nucleus","alcohol","MB",4098357.14286
43,"IC","Inferior colliculus","alcohol","MB",8541144.08808
43,"MEV","Midbrain trigeminal nucleus","alcohol","MB",9715071.42857
43,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",5911711.53846
43,"PBG","Parabigeminal nucleus","alcohol","MB",1006341.46341
43,"SAG","Nucleus sagulum","alcohol","MB",8275585.36585
43,"SCop","Superior colliculus, optic layer","alcohol","MB",11675084.6774
43,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",3699503.58423
43,"PPN","Pedunculopontine nucleus","alcohol","MB",9802432.83582
43,"CLI","Central linear nucleus raphe","alcohol","MB",8828125
43,"DR","Dorsal nucleus raphe","alcohol","MB",13705400
43,"IF","Interfascicular nucleus raphe","alcohol","MB",15622090.9091
43,"IPN","Interpeduncular nucleus","alcohol","MB",4725161.29032
43,"SNc","Substantia nigra, compact part","alcohol","MB",6123613.63636
43,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",9730600
43,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",10180107.0932
43,"GPe","Globus pallidus, external segment","alcohol","PAL",5737892.08633
43,"GPi","Globus pallidus, internal segment","alcohol","PAL",10688712.6437
43,"MSC","Medial septal complex","alcohol","PAL",7848934.17722
43,"TRS","Triangular nucleus of septum","alcohol","PAL",7952276.59574
43,"MA","Magnocellular nucleus","alcohol","PAL",5353854.30464
43,"SI","Substantia innominata","alcohol","PAL",9748297.14739
43,"LS","Lateral septal nucleus","alcohol","STR",17501397.9829
43,"SF","Septofimbrial nucleus","alcohol","STR",12855650.4065
43,"CP","Caudoputamen","alcohol","STR",12730412.9452
43,"ACB","Nucleus accumbens","alcohol","STR",12130387.0314
43,"FS","Fundus of striatum","alcohol","STR",14533932.9268
43,"OT","Olfactory tubercle","alcohol","STR",1947121.17843
43,"AAA","Anterior amygdalar area","alcohol","STR",8518015.5642
43,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",6853000
43,"CEA","Central amygdalar nucleus","alcohol","STR",10040033.3333
43,"IA","Intercalated amygdalar nucleus","alcohol","STR",12128723.4043
43,"MEA","Medial amygdalar nucleus","alcohol","STR",9241492.53731
43,"HIP","Hippocampal region","alcohol","CTXpl",9379147.11106
43,"RHP","Retrohippocampal region","alcohol","CTXpl",5450964.31087
43,"ACA","Anterior cingulate area","alcohol","CTXpl",7588939.27694
43,"AI","Agranular insular area","alcohol","CTXpl",11365741.3569
43,"AUD","Auditory areas","alcohol","CTXpl",9726985.53412
43,"ECT","Ectorhinal area","alcohol","CTXpl",8261152.20294
43,"FRP","Frontal pole, cerebral cortex","alcohol","CTXpl",5685872.34043
43,"GU","Gustatory areas","alcohol","CTXpl",15261958.6563
43,"ILA","Infralimbic area","alcohol","CTXpl",7979662.84404
43,"MO","Somatomotor areas","alcohol","CTXpl",10384211.4401
43,"ORB","Orbital area","alcohol","CTXpl",7937250
43,"PERI","Perirhinal area","alcohol","CTXpl",5999301.9432
43,"PL","Prelimbic area","alcohol","CTXpl",6940211.97411
43,"PTLp","Posterior parietal association areas","alcohol","CTXpl",12569824.4337
43,"RSP","Retrosplenial area","alcohol","CTXpl",8209594.63087
43,"SS","Somatosensory areas","alcohol","CTXpl",12738711.0274
43,"TEa","Temporal association areas","alcohol","CTXpl",8851974.10072
43,"VIS","Visual areas","alcohol","CTXpl",9425797.80639
43,"VISC","Visceral area","alcohol","CTXpl",13908782.8627
43,"AOB","Accessory olfactory bulb","alcohol","CTXpl",6249105.26316
43,"AON","Anterior olfactory nucleus","alcohol","CTXpl",11114239.8287
43,"COA","Cortical amygdalar area","alcohol","CTXpl",4284518.08242
43,"DP","Dorsal peduncular area","alcohol","CTXpl",6069315.78947
43,"MOB","Main olfactory bulb","alcohol","CTXpl",10519320.3593
43,"NLOT","Nucleus of the lateral olfactory tract","alcohol","CTXpl",5164444.44444
43,"PAA","Piriform-amygdalar area","alcohol","CTXpl",2529906.35452
43,"PIR","Piriform area","alcohol","CTXpl",7030899.70501
43,"TR","Postpiriform transition area","alcohol","CTXpl",5514643.28657
43,"TT","Taenia tecta","alcohol","CTXpl",7636170.60367
43,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",9327917.77188
43,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",11950709.6774
43,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",6590661.01695
43,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",10777274.6615
43,"CLA","Claustrum","alcohol","CTXsp",17724280.9917
43,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",13609451.7167
43,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",14051339.6226
43,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",7980545.77465
43,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",6781680.9816
44,"PG","Pontine gray","alcohol","HB",21396665.493
44,"TRN","Tegmental reticular nucleus","alcohol","HB",13338094.9721
44,"CS","Superior central nucleus raphe","alcohol","HB",5035132.74336
44,"PRNr","Pontine reticular nucleus","alcohol","HB",4526478.26087
44,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",758024.691358
44,"LHA","Lateral hypothalamic area","alcohol","HY",10724588.1944
44,"LPO","Lateral preoptic area","alcohol","HY",7416551.80723
44,"PST","Preparasubthalamic nucleus","alcohol","HY",26070200
44,"PSTN","Parasubthalamic nucleus","alcohol","HY",20922086.9565
44,"RCH","Retrochiasmatic area","alcohol","HY",3117625
44,"STN","Subthalamic nucleus","alcohol","HY",7805306.45161
44,"TU","Tuberal nucleus","alcohol","HY",3249830.98592
44,"ZI","Zona incerta","alcohol","HY",11092437.6278
44,"AHN","Anterior hypothalamic nucleus","alcohol","HY",8821664.81994
44,"MBO","Mammillary body","alcohol","HY",5231264.26426
44,"MPN","Medial preoptic nucleus","alcohol","HY",1733824.17582
44,"PH","Posterior hypothalamic nucleus","alcohol","HY",15384733.3333
44,"PMv","Ventral premammillary nucleus","alcohol","HY",7216711.11111
44,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",16767263.1579
44,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",5398507.46269
44,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",8619875
44,"AVP","Anteroventral preoptic nucleus","alcohol","HY",2064074.07407
44,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",1390833.33333
44,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",11978262.9108
44,"MEPO","Median preoptic nucleus","alcohol","HY",4421000
44,"MPO","Medial preoptic area","alcohol","HY",3140797.81421
44,"PD","Posterodorsal preoptic nucleus","alcohol","HY",8184500
44,"PS","Parastrial nucleus","alcohol","HY",6031000
44,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",1377517.24138
44,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",2409289.47368
44,"SBPV","Subparaventricular zone","alcohol","HY",9566600
44,"SFO","Subfornical organ","alcohol","HY",520000
44,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",720833.333333
44,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",1880209.87654
44,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",7283652.17391
44,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",3291800
44,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",4802702.12766
44,"SO","Supraoptic nucleus","alcohol","HY",3730481.48148
44,"ATN","Anterior group of the dorsal thalamus","alcohol","TH",6254175.38897
44,"EPI","Epithalamus","alcohol","TH",4663163.15789
44,"GENv","Geniculate group, ventral thalamus","alcohol","TH",22645179.8561
44,"ILM","Intralaminar nuclei of the dorsal thalamus","alcohol","TH",6959926.58228
44,"LAT","Lateral group of the dorsal thalamus","alcohol","TH",7383429.28661
44,"MED","Medial group of the dorsal thalamus","alcohol","TH",5917964.39628
44,"MTN","Midline group of the dorsal thalamus","alcohol","TH",14953805.8608
44,"RT","Reticular nucleus of the thalamus","alcohol","TH",5195533.60489
44,"GENd","Geniculate group, dorsal thalamus","alcohol","TH",7032484.21053
44,"PP","Peripeduncular nucleus","alcohol","TH",3705250
44,"SPA","Subparafascicular area","alcohol","TH",9141368.42105
44,"SPF","Subparafascicular nucleus","alcohol","TH",10156914.5299
44,"VENT","Ventral group of the dorsal thalamus","alcohol","TH",8590228.50318
44,"CUN","Cuneiform nucleus","alcohol","MB",1564857.14286
44,"EW","Edinger-Westphal nucleus","alcohol","MB",68446250
44,"III","Oculomotor nucleus","alcohol","MB",26420545.4545
44,"IV","Trochlear nucleus","alcohol","MB",12246500
44,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",6872000
44,"MRN","Midbrain reticular nucleus","alcohol","MB",11015993.0636
44,"ND","Nucleus of Darkschewitsch","alcohol","MB",26716090.9091
44,"PRC","Precommissural nucleus","alcohol","MB",17262633.3333
44,"APN","Anterior pretectal nucleus","alcohol","MB",8000505.10204
44,"MPT","Medial pretectal area","alcohol","MB",11608390.2439
44,"NOT","Nucleus of the optic tract","alcohol","MB",6502838.70968
44,"NPC","Nucleus of the posterior commissure","alcohol","MB",16555759.0361
44,"OP","Olivary pretectal nucleus","alcohol","MB",7288222.22222
44,"PPT","Posterior pretectal nucleus","alcohol","MB",9276863.63636
44,"RN","Red nucleus","alcohol","MB",8310217.19457
44,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",8196248.52071
44,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",9508113.16397
44,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",6025271.02804
44,"SCig","Superior colliculus, motor related, intermediate gray layer","alcohol","MB",12526029.2208
44,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",12076208.3897
44,"SNr","Substantia nigra, reticular part","alcohol","MB",4067482.48408
44,"VTA","Ventral tegmental area","alcohol","MB",9877254.12541
44,"VTN","Ventral tegmental nucleus","alcohol","MB",303000
44,"IC","Inferior colliculus","alcohol","MB",3448422.48062
44,"MEV","Midbrain trigeminal nucleus","alcohol","MB",3217000
44,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",8094580
44,"PBG","Parabigeminal nucleus","alcohol","MB",6774718.75
44,"SAG","Nucleus sagulum","alcohol","MB",4126451.6129
44,"SCop","Superior colliculus, optic layer","alcohol","MB",18144889.3805
44,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",7929187.82609
44,"PPN","Pedunculopontine nucleus","alcohol","MB",3264869.04762
44,"CLI","Central linear nucleus raphe","alcohol","MB",12795619.0476
44,"DR","Dorsal nucleus raphe","alcohol","MB",18278914.2857
44,"IF","Interfascicular nucleus raphe","alcohol","MB",14003500
44,"IPN","Interpeduncular nucleus","alcohol","MB",6676218.75
44,"SNc","Substantia nigra, compact part","alcohol","MB",6036950
44,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",14272333.3333
44,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",14180598.1453
44,"GPe","Globus pallidus, external segment","alcohol","PAL",4561351.94585
44,"GPi","Globus pallidus, internal segment","alcohol","PAL",9219144.73684
44,"MSC","Medial septal complex","alcohol","PAL",7666905.0536
44,"TRS","Triangular nucleus of septum","alcohol","PAL",13353240
44,"MA","Magnocellular nucleus","alcohol","PAL",8530522.72727
44,"SI","Substantia innominata","alcohol","PAL",10727701.9983
44,"LS","Lateral septal nucleus","alcohol","STR",15658090.1572
44,"SF","Septofimbrial nucleus","alcohol","STR",13623733.3333
44,"CP","Caudoputamen","alcohol","STR",14702062.6554
44,"ACB","Nucleus accumbens","alcohol","STR",17620278.0656
44,"FS","Fundus of striatum","alcohol","STR",17838236.3636
44,"OT","Olfactory tubercle","alcohol","STR",11459452.2293
44,"AAA","Anterior amygdalar area","alcohol","STR",12691383.6735
44,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",16146111.1111
44,"CEA","Central amygdalar nucleus","alcohol","STR",17482203.7037
44,"IA","Intercalated amygdalar nucleus","alcohol","STR",22947302.3256
44,"MEA","Medial amygdalar nucleus","alcohol","STR",16119927.1845
44,"HIP","Hippocampal region","alcohol","CTXpl",8814754.79499
44,"RHP","Retrohippocampal region","alcohol","CTXpl",8593683.60196
44,"ACA","Anterior cingulate area","alcohol","CTXpl",10150223.8748
44,"AI","Agranular insular area","alcohol","CTXpl",14252489.8013
44,"AUD","Auditory areas","alcohol","CTXpl",18415927.5834
44,"ECT","Ectorhinal area","alcohol","CTXpl",13793355.4502
44,"FRP","Frontal pole, cerebral cortex","alcohol","CTXpl",4762332.35294
44,"GU","Gustatory areas","alcohol","CTXpl",15768924.3466
44,"ILA","Infralimbic area","alcohol","CTXpl",13173514.8248
44,"MO","Somatomotor areas","alcohol","CTXpl",9740670.98592
44,"ORB","Orbital area","alcohol","CTXpl",11920467.8653
44,"PERI","Perirhinal area","alcohol","CTXpl",11190214.1653
44,"PL","Prelimbic area","alcohol","CTXpl",12402291.4286
44,"PTLp","Posterior parietal association areas","alcohol","CTXpl",18569576.9603
44,"RSP","Retrosplenial area","alcohol","CTXpl",7686466.20047
44,"SS","Somatosensory areas","alcohol","CTXpl",14339345.4998
44,"TEa","Temporal association areas","alcohol","CTXpl",14570617.3313
44,"VIS","Visual areas","alcohol","CTXpl",21810701.5488
44,"VISC","Visceral area","alcohol","CTXpl",12979160.2273
44,"AOB","Accessory olfactory bulb","alcohol","CTXpl",161928.571429
44,"AON","Anterior olfactory nucleus","alcohol","CTXpl",12717942.3347
44,"COA","Cortical amygdalar area","alcohol","CTXpl",12516023.369
44,"DP","Dorsal peduncular area","alcohol","CTXpl",7815259.61538
44,"MOB","Main olfactory bulb","alcohol","CTXpl",249666.666667
44,"NLOT","Nucleus of the lateral olfactory tract","alcohol","CTXpl",16945775.3623
44,"PAA","Piriform-amygdalar area","alcohol","CTXpl",16442534.8837
44,"PIR","Piriform area","alcohol","CTXpl",16684145.4209
44,"TR","Postpiriform transition area","alcohol","CTXpl",8245670.83333
44,"TT","Taenia tecta","alcohol","CTXpl",8597395.06173
44,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",17124437.5
44,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",14885730.1038
44,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",15340950.9804
44,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",20830219.0889
44,"CLA","Claustrum","alcohol","CTXsp",30231232.0675
44,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",21830715.9763
44,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",21489739.7959
44,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",23178751.7241
44,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",16635231.7881
45,"ACVII","Accessory facial motor nucleus","alcohol","HB",9702000
45,"GRN","Gigantocellular reticular nucleus","alcohol","HB",3569521.21212
45,"IRN","Intermediate reticular nucleus","alcohol","HB",3846710.69182
45,"MARN","Magnocellular reticular nucleus","alcohol","HB",2148880.59701
45,"PARN","Parvicellular reticular nucleus","alcohol","HB",6521798.85057
45,"VI","Abducens nucleus","alcohol","HB",4462000
45,"VII","Facial motor nucleus","alcohol","HB",2213129.44984
45,"VNC","Vestibular nuclei","alcohol","HB",3660885.2459
45,"CN","Cochlear nuclei","alcohol","HB",2049273.04965
45,"NTB","Nucleus of the trapezoid body","alcohol","HB",6848666.66667
45,"B","Barrington's nucleus","alcohol","HB",12186307.6923
45,"DTN","Dorsal tegmental nucleus","alcohol","HB",1867769.23077
45,"PCG","Pontine central gray","alcohol","HB",9099741.78404
45,"PG","Pontine gray","alcohol","HB",28557371.0247
45,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",9426069.02985
45,"SG","Supragenual nucleus","alcohol","HB",3142400
45,"SUT","Supratrigeminal nucleus","alcohol","HB",8675435.48387
45,"TRN","Tegmental reticular nucleus","alcohol","HB",16073224.2991
45,"V","Motor nucleus of trigeminal","alcohol","HB",3592181.81818
45,"CS","Superior central nucleus raphe","alcohol","HB",4830622.22222
45,"LC","Locus ceruleus","alcohol","HB",11689333.3333
45,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",11414944.4444
45,"NI","Nucleus incertus","alcohol","HB",11909418.6047
45,"PRNr","Pontine reticular nucleus","alcohol","HB",4813146.1039
45,"SLC","Subceruleus nucleus","alcohol","HB",15870200
45,"SLD","Sublaterodorsal nucleus","alcohol","HB",12521555.5556
45,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",2278701.6129
45,"PB","Parabrachial nucleus","alcohol","HB",9170476.03834
45,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",6016993.30357
45,"SOC","Superior olivary complex","alcohol","HB",5464454.54545
45,"LHA","Lateral hypothalamic area","alcohol","HY",10346023.4875
45,"LPO","Lateral preoptic area","alcohol","HY",7086726.65148
45,"PST","Preparasubthalamic nucleus","alcohol","HY",11882600
45,"PSTN","Parasubthalamic nucleus","alcohol","HY",10152800
45,"RCH","Retrochiasmatic area","alcohol","HY",1025693.06931
45,"STN","Subthalamic nucleus","alcohol","HY",4106639.34426
45,"TU","Tuberal nucleus","alcohol","HY",3717034.82587
45,"ZI","Zona incerta","alcohol","HY",12245799.5868
45,"AHN","Anterior hypothalamic nucleus","alcohol","HY",10611367.6471
45,"MBO","Mammillary body","alcohol","HY",5896006.30915
45,"MPN","Medial preoptic nucleus","alcohol","HY",3246440
45,"PH","Posterior hypothalamic nucleus","alcohol","HY",12575653.4954
45,"PMv","Ventral premammillary nucleus","alcohol","HY",9916026.31579
45,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",13820550
45,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",4151223.25581
45,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",5908928.57143
45,"AVP","Anteroventral preoptic nucleus","alcohol","HY",824793.103448
45,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",225148.148148
45,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",13049448.7805
45,"MEPO","Median preoptic nucleus","alcohol","HY",2843561.64384
45,"MPO","Medial preoptic area","alcohol","HY",3813380.95238
45,"PD","Posterodorsal preoptic nucleus","alcohol","HY",10215000
45,"PS","Parastrial nucleus","alcohol","HY",5420818.18182
45,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",2905542.37288
45,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",943878.787879
45,"SBPV","Subparaventricular zone","alcohol","HY",4338650.79365
45,"SFO","Subfornical organ","alcohol","HY",184400
45,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",962272.727273
45,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",415762.376238
45,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",6197410
45,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",607600
45,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",890571.428571
45,"SO","Supraoptic nucleus","alcohol","HY",4273800
