"case_id","abbrev","name","signal_density","group_label","category"
41,"POST","Postsubiculum",9676142.39482,"cue","CTXpl"
41,"PRE","Presubiculum",9567447.24771,"cue","CTXpl"
41,"SUB","Subiculum",7350886.10586,"cue","CTXpl"
41,"ACAd","Anterior cingulate area, dorsal part",15533545.0674,"cue","CTXpl"
41,"ACAv","Anterior cingulate area, ventral part",17212045.0192,"cue","CTXpl"
41,"AId","Agranular insular area, dorsal part",11142112.6005,"cue","CTXpl"
41,"AIp","Agranular insular area, posterior part",11055145.5972,"cue","CTXpl"
41,"AIv","Agranular insular area, ventral part",16677869.0476,"cue","CTXpl"
41,"AUDd","Dorsal auditory area",17115455.0459,"cue","CTXpl"
41,"AUDp","Primary auditory area",18764261.1174,"cue","CTXpl"
41,"AUDpo","Posterior auditory area",17161018.1818,"cue","CTXpl"
41,"AUDv","Ventral auditory area",13756708.8949,"cue","CTXpl"
41,"ECT1","Ectorhinal area/Layer 1",1133611.65049,"cue","CTXpl"
41,"ECT5","Ectorhinal area/Layer 5",14071905.0279,"cue","CTXpl"
41,"ECT6a","Ectorhinal area/Layer 6a",21157873.2394,"cue","CTXpl"
41,"ECT6b","Ectorhinal area/Layer 6b",13047904.7619,"cue","CTXpl"
41,"FRP1","Frontal pole, layer 1",743445.945946,"cue","CTXpl"
41,"FRP5","Frontal pole, layer 5",12948170.5426,"cue","CTXpl"
41,"FRP6a","Frontal pole, layer 6a",13880155.5556,"cue","CTXpl"
41,"GU1","Gustatory areas, layer 1",3392786.66667,"cue","CTXpl"
41,"GU4","Gustatory areas, layer 4",32826761.9048,"cue","CTXpl"
41,"GU5","Gustatory areas, layer 5",18092758.6207,"cue","CTXpl"
41,"GU6a","Gustatory areas, layer 6a",15697795.5801,"cue","CTXpl"
41,"GU6b","Gustatory areas, layer 6b",10480562.5,"cue","CTXpl"
41,"ILA1","Infralimbic area, layer 1",7693166.66667,"cue","CTXpl"
41,"ILA5","Infralimbic area, layer 5",14461889.6552,"cue","CTXpl"
41,"ILA6a","Infralimbic area, layer 6a",8628972.97297,"cue","CTXpl"
41,"ILA6b","Infralimbic area, layer 6b",5769250,"cue","CTXpl"
41,"MOp","Primary motor area",14311526.6627,"cue","CTXpl"
41,"MOs","Secondary motor area",11384777.4545,"cue","CTXpl"
41,"ORBl","Orbital area, lateral part",15967177.2047,"cue","CTXpl"
41,"ORBm","Orbital area, medial part",11224882.3529,"cue","CTXpl"
41,"ORBvl","Orbital area, ventrolateral part",13420200.2472,"cue","CTXpl"
41,"PERI1","Perirhinal area, layer 1",1795880.95238,"cue","CTXpl"
41,"PERI5","Perirhinal area, layer 5",12165088.6076,"cue","CTXpl"
41,"PERI6a","Perirhinal area, layer 6a",13066739.726,"cue","CTXpl"
41,"PERI6b","Perirhinal area, layer 6b",9235066.66667,"cue","CTXpl"
41,"PL1","Prelimbic area, layer 1",8747774.19355,"cue","CTXpl"
41,"PL5","Prelimbic area, layer 5",15046516.8269,"cue","CTXpl"
41,"PL6a","Prelimbic area, layer 6a",13447163.1579,"cue","CTXpl"
41,"PL6b","Prelimbic area, layer 6b",7017125,"cue","CTXpl"
41,"VISa","Anterior area",21444294.5619,"cue","CTXpl"
41,"VISrl","Rostrolateral visual area",23372764.454,"cue","CTXpl"
41,"RSPagl","Retrosplenial area, lateral agranular part",13447201.2987,"cue","CTXpl"
41,"RSPd","Retrosplenial area, dorsal part",15596427.2059,"cue","CTXpl"
41,"RSPv","Retrosplenial area, ventral part",14322725.5125,"cue","CTXpl"
41,"SSp","Primary somatosensory area",18805126.8461,"cue","CTXpl"
41,"SSs","Supplemental somatosensory area",17572446.8256,"cue","CTXpl"
41,"TEa1","Temporal association areas, layer 1",906013.69863,"cue","CTXpl"
41,"TEa4","Temporal association areas, layer 4",18053810.6061,"cue","CTXpl"
41,"TEa5","Temporal association areas, layer 5",14002454.7804,"cue","CTXpl"
41,"TEa6a","Temporal association areas, layer 6a",20033411.215,"cue","CTXpl"
41,"TEa6b","Temporal association areas, layer 6b",13028162.1622,"cue","CTXpl"
41,"VISal","Anterolateral visual area",20967377.5811,"cue","CTXpl"
41,"VISam","Anteromedial visual area",23301914.4543,"cue","CTXpl"
41,"VISl","Lateral visual area",20900305.7996,"cue","CTXpl"
41,"VISli","Laterointermediate area",19726178.5714,"cue","CTXpl"
41,"VISp","Primary visual area",20590950.8252,"cue","CTXpl"
41,"VISpl","Posterolateral visual area",1590045,"cue","CTXpl"
41,"VISpm","posteromedial visual area",22317507.3171,"cue","CTXpl"
41,"VISpor","Postrhinal area",12478508.1967,"cue","CTXpl"
41,"VISC1","Visceral area, layer 1",2212902.65487,"cue","CTXpl"
41,"VISC4","Visceral area, layer 4",33522753.8462,"cue","CTXpl"
41,"VISC5","Visceral area, layer 5",18549458.9552,"cue","CTXpl"
41,"VISC6a","Visceral area, layer 6a",20097270.6422,"cue","CTXpl"
41,"VISC6b","Visceral area, layer 6b",12741411.7647,"cue","CTXpl"
41,"AOBgl","Accessory olfactory bulb, glomerular layer",5169500,"cue","CTXpl"
41,"AON","Anterior olfactory nucleus",7364194.4186,"cue","CTXpl"
41,"COAa","Cortical amygdalar area, anterior part",15687098.2906,"cue","CTXpl"
41,"COAp","Cortical amygdalar area, posterior part",7133355.99506,"cue","CTXpl"
41,"DP","Dorsal peduncular area",7743009.90099,"cue","CTXpl"
41,"MOB","Main olfactory bulb",9209892.30769,"cue","CTXpl"
41,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer",4907448.27586,"cue","CTXpl"
41,"NLOT3","Nucleus of the lateral olfactory tract, layer 3",19015042.1053,"cue","CTXpl"
41,"PAA","Piriform-amygdalar area",7518241.75824,"cue","CTXpl"
41,"PIR","Piriform area",10859067.2515,"cue","CTXpl"
41,"TR","Postpiriform transition area",7069304.44444,"cue","CTXpl"
41,"BLAa","Basolateral amygdalar nucleus, anterior part",10987975.976,"cue","CTXsp"
41,"BLAp","Basolateral amygdalar nucleus, posterior part",8329321.29964,"cue","CTXsp"
41,"BLAv","Basolateral amygdalar nucleus, ventral part",12798377.193,"cue","CTXsp"
41,"BMA","Basomedial amygdalar nucleus",15431957.9832,"cue","CTXsp"
41,"CLA","Claustrum",25475934.4978,"cue","CTXsp"
41,"EPd","Endopiriform nucleus, dorsal part",14887167.9487,"cue","CTXsp"
41,"EPv","Endopiriform nucleus, ventral part",16338707.0707,"cue","CTXsp"
41,"LA","Lateral amygdalar nucleus",6942174.24242,"cue","CTXsp"
41,"PA","Posterior amygdalar nucleus",8411177.77778,"cue","CTXsp"
42,"ACVII","Accessory facial motor nucleus",5528000,"control","HB"
42,"GRN","Gigantocellular reticular nucleus",1914080.24691,"control","HB"
42,"IRN","Intermediate reticular nucleus",1560237.70492,"control","HB"
42,"MARN","Magnocellular reticular nucleus",2030000,"control","HB"
42,"PARN","Parvicellular reticular nucleus",1417524.75248,"control","HB"
42,"VI","Abducens nucleus",2423625,"control","HB"
42,"VII","Facial motor nucleus",2841703.53982,"control","HB"
42,"MV","Medial vestibular nucleus",1800884.61538,"control","HB"
42,"SUV","Superior vestibular nucleus",6711631.57895,"control","HB"
42,"DCO","Dorsal cochlear nucleus",1734351.35135,"control","HB"
42,"VCO","Ventral cochlear nucleus",2684375,"control","HB"
42,"NTB","Nucleus of the trapezoid body",4691742.85714,"control","HB"
42,"B","Barrington's nucleus",16473857.1429,"control","HB"
42,"DTN","Dorsal tegmental nucleus",15657433.3333,"control","HB"
42,"PCG","Pontine central gray",16897976.4151,"control","HB"
42,"PG","Pontine gray",43375033.7838,"control","HB"
42,"PRNc","Pontine reticular nucleus, caudal part",18649804.1775,"control","HB"
42,"SG","Supragenual nucleus",1074833.33333,"control","HB"
42,"SUT","Supratrigeminal nucleus",16572861.5385,"control","HB"
42,"TRN","Tegmental reticular nucleus",29017650,"control","HB"
42,"V","Motor nucleus of trigeminal",6272040.81633,"control","HB"
42,"CS","Superior central nucleus raphe",20128772.2222,"control","HB"
42,"LC","Locus ceruleus",7107166.66667,"control","HB"
42,"LDT","Laterodorsal tegmental nucleus",23474948.7179,"control","HB"
42,"NI","Nucleus incertus",33334097.561,"control","HB"
42,"PRNr","Pontine reticular nucleus",14015412.0603,"control","HB"
42,"SLC","Subceruleus nucleus",30775000,"control","HB"
42,"SLD","Sublaterodorsal nucleus",32407566.6667,"control","HB"
42,"NLL","Nucleus of the lateral lemniscus",2573238.68313,"control","HB"
42,"PSV","Principal sensory nucleus of the trigeminal",11290008.6768,"control","HB"
42,"POR","Superior olivary complex, periolivary region",2719974.35897,"control","HB"
42,"SOCl","Superior olivary complex, lateral part",2687276.92308,"control","HB"
42,"SOCm","Superior olivary complex, medial part",4429386.36364,"control","HB"
42,"LHA","Lateral hypothalamic area",12212129.9094,"control","HY"
42,"LPO","Lateral preoptic area",10374508.3532,"control","HY"
42,"PST","Preparasubthalamic nucleus",14429000,"control","HY"
42,"PSTN","Parasubthalamic nucleus",5867789.47368,"control","HY"
42,"RCH","Retrochiasmatic area",1244836.53846,"control","HY"
42,"STN","Subthalamic nucleus",12183696.4286,"control","HY"
42,"TU","Tuberal nucleus",2689421.2963,"control","HY"
42,"FF","Fields of Forel",77786578.9474,"control","HY"
42,"AHN","Anterior hypothalamic nucleus",12977520.3762,"control","HY"
42,"LM","Lateral mammillary nucleus",4374187.5,"control","HY"
42,"MM","Medial mammillary nucleus",3239558.68545,"control","HY"
42,"SUM","Supramammillary nucleus",16026549.2958,"control","HY"
42,"TM","Tuberomammillary nucleus",4933500,"control","HY"
42,"MPN","Medial preoptic nucleus",3369123.59551,"control","HY"
42,"PH","Posterior hypothalamic nucleus",23585990.0662,"control","HY"
42,"PMv","Ventral premammillary nucleus",5699755.10204,"control","HY"
42,"PVHd","Paraventricular hypothalamic nucleus, descending division",11207526.3158,"control","HY"
42,"VMH","Ventromedial hypothalamic nucleus",1475277.77778,"control","HY"
42,"ADP","Anterodorsal preoptic nucleus",7616666.66667,"control","HY"
42,"AVP","Anteroventral preoptic nucleus",1701523.80952,"control","HY"
42,"AVPV","Anteroventral periventricular nucleus",1632560,"control","HY"
42,"DMH","Dorsomedial nucleus of the hypothalamus",9996753.84615,"control","HY"
42,"MEPO","Median preoptic nucleus",4002206.34921,"control","HY"
42,"MPO","Medial preoptic area",5030483.05085,"control","HY"
42,"PD","Posterodorsal preoptic nucleus",8852000,"control","HY"
42,"PS","Parastrial nucleus",7901583.33333,"control","HY"
42,"PVp","Periventricular hypothalamic nucleus, posterior part",568377.358491,"control","HY"
42,"PVpo","Periventricular hypothalamic nucleus, preoptic part",1942093.75,"control","HY"
42,"SBPV","Subparaventricular zone",10056600,"control","HY"
42,"SFO","Subfornical organ",1051750,"control","HY"
42,"VLPO","Ventrolateral preoptic nucleus",2327500,"control","HY"
42,"ARH","Arcuate hypothalamic nucleus",165956.989247,"control","HY"
42,"PVa","Periventricular hypothalamic nucleus, anterior part",5406000,"control","HY"
42,"PVi","Periventricular hypothalamic nucleus, intermediate part",2657270.27027,"control","HY"
42,"SO","Supraoptic nucleus",3835250,"control","HY"
42,"AD","Anterodorsal nucleus",4835830.18868,"control","TH"
42,"AM","Anteromedial nucleus",14374252.1008,"control","TH"
42,"AV","Anteroventral nucleus of thalamus",16933376.8116,"control","TH"
42,"IAD","Interanterodorsal nucleus of the thalamus",24799906.25,"control","TH"
42,"IAM","Interanteromedial nucleus of the thalamus",20668588.2353,"control","TH"
42,"LD","Lateral dorsal nucleus of thalamus",7523145.71429,"control","TH"
42,"LH","Lateral habenula",6668169.81132,"control","TH"
42,"MH","Medial habenula",1404000,"control","TH"
42,"IGL","Intergeniculate leaflet of the lateral geniculate complex",33348636.3636,"control","TH"
42,"LGv","Ventral part of the lateral geniculate complex",35364040.6504,"control","TH"
42,"SubG","Subgeniculate nucleus",20074100,"control","TH"
42,"CL","Central lateral nucleus of the thalamus",9666204.81928,"control","TH"
42,"CM","Central medial nucleus of the thalamus",18228696.4286,"control","TH"
42,"PCN","Paracentral nucleus",15852692.3077,"control","TH"
42,"PF","Parafascicular nucleus",11487853.1469,"control","TH"
42,"LP","Lateral posterior nucleus of the thalamus",8709448.75346,"control","TH"
42,"PO","Posterior complex of the thalamus",5667305,"control","TH"
42,"POL","Posterior limiting nucleus of the thalamus",15490617.6471,"control","TH"
42,"SGN","Suprageniculate nucleus",2487000,"control","TH"
42,"IMD","Intermediodorsal nucleus of the thalamus",14517479.1667,"control","TH"
42,"MD","Mediodorsal nucleus of thalamus",7220170.3854,"control","TH"
42,"PR","Perireunensis nucleus",10291500,"control","TH"
42,"SMT","Submedial nucleus of the thalamus",9508173.91304,"control","TH"
42,"PT","Parataenial nucleus",15298530.6122,"control","TH"
42,"PVT","Paraventricular nucleus of the thalamus",20628594.4056,"control","TH"
42,"RT","Reticular nucleus of the thalamus",3869594.59459,"control","TH"
42,"LGd","Dorsal part of the lateral geniculate complex",12433230.4527,"control","TH"
42,"MG","Medial geniculate complex",2161718.12081,"control","TH"
42,"PP","Peripeduncular nucleus",16871625,"control","TH"
42,"SPA","Subparafascicular area",15306000,"control","TH"
42,"SPFm","Subparafascicular nucleus, magnocellular part",18978212.1212,"control","TH"
42,"SPFp","Subparafascicular nucleus, parvicellular part",20789955.5556,"control","TH"
42,"VAL","Ventral anterior-lateral complex of the thalamus",13500733.3333,"control","TH"
42,"VM","Ventral medial nucleus of the thalamus",9964094.11765,"control","TH"
42,"VP","Ventral posterior complex of the thalamus",13727769.1358,"control","TH"
42,"CUN","Cuneiform nucleus",8153286.95652,"control","MB"
42,"EW","Edinger-Westphal nucleus",27947000,"control","MB"
42,"III","Oculomotor nucleus",63171928.5714,"control","MB"
42,"IV","Trochlear nucleus",76578666.6667,"control","MB"
42,"LT","Lateral terminal nucleus of the accessory optic tract",18165500,"control","MB"
42,"MRN","Midbrain reticular nucleus",22105777.0456,"control","MB"
42,"ND","Nucleus of Darkschewitsch",80885181.8182,"control","MB"
42,"PRC","Precommissural nucleus",29486000,"control","MB"
42,"APN","Anterior pretectal nucleus",30224749.3473,"control","MB"
42,"MPT","Medial pretectal area",37580674.4186,"control","MB"
42,"NOT","Nucleus of the optic tract",17424035.7143,"control","MB"
42,"NPC","Nucleus of the posterior commissure",41936195.122,"control","MB"
42,"OP","Olivary pretectal nucleus",19963230.7692,"control","MB"
42,"PPT","Posterior pretectal nucleus",28435000,"control","MB"
42,"RN","Red nucleus",22511691.5888,"control","MB"
42,"RR","Midbrain reticular nucleus, retrorubral area",12991161.4907,"control","MB"
42,"SCdg","Superior colliculus, motor related, deep gray layer",19198054.9199,"control","MB"
42,"SCdw","Superior colliculus, motor related, deep white layer",15247825.3968,"control","MB"
42,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a",29118238.0952,"control","MB"
42,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b",31908849.3151,"control","MB"
42,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c",42322785.7143,"control","MB"
42,"SCiw","Superior colliculus, motor related, intermediate white layer",28001383.7838,"control","MB"
42,"SNr","Substantia nigra, reticular part",3506361.50235,"control","MB"
42,"VTA","Ventral tegmental area",11256397.9239,"control","MB"
42,"VTN","Ventral tegmental nucleus",8865812.5,"control","MB"
42,"IC","Inferior colliculus",10995668.9546,"control","MB"
42,"MEV","Midbrain trigeminal nucleus",12979461.5385,"control","MB"
42,"NB","Nucleus of the brachium of the inferior colliculus",2131346.15385,"control","MB"
42,"PBG","Parabigeminal nucleus",908843.75,"control","MB"
42,"SAG","Nucleus sagulum",6728939.39394,"control","MB"
42,"SCop","Superior colliculus, optic layer",19566869.5652,"control","MB"
42,"SCsg","Superior colliculus, superficial gray layer",7459666.02687,"control","MB"
42,"PPN","Pedunculopontine nucleus",21070776.0417,"control","MB"
42,"CLI","Central linear nucleus raphe",7861833.33333,"control","MB"
42,"DR","Dorsal nucleus raphe",22934680,"control","MB"
42,"IF","Interfascicular nucleus raphe",12680500,"control","MB"
42,"IPN","Interpeduncular nucleus",5022016.66667,"control","MB"
42,"SNc","Substantia nigra, compact part",6211469.87952,"control","MB"
42,"BAC","Bed nucleus of the anterior commissure",7790250,"control","PAL"
42,"GPe","Globus pallidus, external segment",6224153.84615,"control","PAL"
42,"GPi","Globus pallidus, internal segment",8629322.14765,"control","PAL"
42,"MS","Medial septal nucleus",13043059.322,"control","PAL"
42,"NDB","Diagonal band nucleus",8818886.64987,"control","PAL"
42,"TRS","Triangular nucleus of septum",5680964.28571,"control","PAL"
42,"MA","Magnocellular nucleus",8712955.55556,"control","PAL"
42,"SI","Substantia innominata",9522838.73795,"control","PAL"
42,"LSc","Lateral septal nucleus, caudal (caudodorsal) part",14219411.215,"control","STR"
42,"LSr","Lateral septal nucleus, rostral (rostroventral) part",19789238.0397,"control","STR"
42,"LSv","Lateral septal nucleus, ventral part",12487625,"control","STR"
42,"SF","Septofimbrial nucleus",9353451.32743,"control","STR"
42,"CP","Caudoputamen",18264131.5711,"control","STR"
42,"ACB","Nucleus accumbens",21982259.5769,"control","STR"
42,"FS","Fundus of striatum",19310973.6842,"control","STR"
42,"OT","Olfactory tubercle",6371102.68149,"control","STR"
42,"AAA","Anterior amygdalar area",10641823.5294,"control","STR"
42,"BA","Bed nucleus of the accessory olfactory tract",9144000,"control","STR"
42,"CEA","Central amygdalar nucleus",9708694.61078,"control","STR"
42,"IA","Intercalated amygdalar nucleus",17239558.1395,"control","STR"
42,"CA","Ammon's horn",11212980.3003,"control","CTXpl"
42,"DG","Dentate gyrus",12249639.4155,"control","CTXpl"
42,"FC","Fasciola cinerea",453458.333333,"control","CTXpl"
42,"ENT","Entorhinal area",12451929.4282,"control","CTXpl"
42,"PAR","Parasubiculum",5902554.43038,"control","CTXpl"
42,"POST","Postsubiculum",15846621.4511,"control","CTXpl"
42,"PRE","Presubiculum",14804840.2948,"control","CTXpl"
42,"SUB","Subiculum",14276239.3293,"control","CTXpl"
42,"ACAd","Anterior cingulate area, dorsal part",17921660.1872,"control","CTXpl"
42,"ACAv","Anterior cingulate area, ventral part",23464540.1174,"control","CTXpl"
42,"AId","Agranular insular area, dorsal part",15933618.7664,"control","CTXpl"
42,"AIp","Agranular insular area, posterior part",12926139.726,"control","CTXpl"
42,"AIv","Agranular insular area, ventral part",17685834.4749,"control","CTXpl"
42,"AUDd","Dorsal auditory area",28235163.8095,"control","CTXpl"
42,"AUDp","Primary auditory area",20616574.2145,"control","CTXpl"
42,"AUDpo","Posterior auditory area",17676086.1423,"control","CTXpl"
42,"AUDv","Ventral auditory area",15164730.1587,"control","CTXpl"
42,"ECT1","Ectorhinal area/Layer 1",4138081.08108,"control","CTXpl"
42,"ECT5","Ectorhinal area/Layer 5",23200076.5306,"control","CTXpl"
42,"ECT6a","Ectorhinal area/Layer 6a",32920945.2055,"control","CTXpl"
42,"ECT6b","Ectorhinal area/Layer 6b",28142952.381,"control","CTXpl"
42,"FRP1","Frontal pole, layer 1",813347.222222,"control","CTXpl"
42,"FRP5","Frontal pole, layer 5",15148746.2687,"control","CTXpl"
42,"FRP6a","Frontal pole, layer 6a",29268522.7273,"control","CTXpl"
42,"GU1","Gustatory areas, layer 1",1271847.05882,"control","CTXpl"
42,"GU4","Gustatory areas, layer 4",25314474.5763,"control","CTXpl"
42,"GU5","Gustatory areas, layer 5",26795568.8889,"control","CTXpl"
42,"GU6a","Gustatory areas, layer 6a",23776416.2162,"control","CTXpl"
42,"GU6b","Gustatory areas, layer 6b",19463533.3333,"control","CTXpl"
42,"ILA1","Infralimbic area, layer 1",9811857.14286,"control","CTXpl"
42,"ILA5","Infralimbic area, layer 5",16792516.5563,"control","CTXpl"
42,"ILA6a","Infralimbic area, layer 6a",15408289.1566,"control","CTXpl"
42,"ILA6b","Infralimbic area, layer 6b",12145600,"control","CTXpl"
42,"MOp","Primary motor area",21487334.0886,"control","CTXpl"
42,"MOs","Secondary motor area",16817524.6277,"control","CTXpl"
42,"ORBl","Orbital area, lateral part",20713526.3613,"control","CTXpl"
42,"ORBm","Orbital area, medial part",12406289.1566,"control","CTXpl"
42,"ORBvl","Orbital area, ventrolateral part",24204990.9794,"control","CTXpl"
42,"PERI1","Perirhinal area, layer 1",4296784.17266,"control","CTXpl"
42,"PERI5","Perirhinal area, layer 5",27299959.7701,"control","CTXpl"
42,"PERI6a","Perirhinal area, layer 6a",44068910.2564,"control","CTXpl"
42,"PERI6b","Perirhinal area, layer 6b",47579666.6667,"control","CTXpl"
42,"PL1","Prelimbic area, layer 1",7986397.4359,"control","CTXpl"
42,"PL5","Prelimbic area, layer 5",20903858.5859,"control","CTXpl"
42,"PL6a","Prelimbic area, layer 6a",21677566.8449,"control","CTXpl"
42,"PL6b","Prelimbic area, layer 6b",16669900,"control","CTXpl"
42,"VISa","Anterior area",19905743.6709,"control","CTXpl"
42,"VISrl","Rostrolateral visual area",25085948.7751,"control","CTXpl"
42,"RSPagl","Retrosplenial area, lateral agranular part",12421294.6809,"control","CTXpl"
42,"RSPd","Retrosplenial area, dorsal part",12458543.0686,"control","CTXpl"
42,"RSPv","Retrosplenial area, ventral part",12259038.2543,"control","CTXpl"
42,"SSp","Primary somatosensory area",27250868.7586,"control","CTXpl"
42,"SSs","Supplemental somatosensory area",23242240.9832,"control","CTXpl"
42,"TEa1","Temporal association areas, layer 1",2757723.1405,"control","CTXpl"
42,"TEa4","Temporal association areas, layer 4",15343691.7808,"control","CTXpl"
42,"TEa5","Temporal association areas, layer 5",19012992.7711,"control","CTXpl"
42,"TEa6a","Temporal association areas, layer 6a",24960234.1463,"control","CTXpl"
42,"TEa6b","Temporal association areas, layer 6b",18507058.8235,"control","CTXpl"
42,"VISal","Anterolateral visual area",20188231.2139,"control","CTXpl"
42,"VISam","Anteromedial visual area",10837589.0052,"control","CTXpl"
42,"VISl","Lateral visual area",17788435.514,"control","CTXpl"
42,"VISli","Laterointermediate area",18720885.3211,"control","CTXpl"
42,"VISp","Primary visual area",18042955.6438,"control","CTXpl"
42,"VISpl","Posterolateral visual area",16485286.9955,"control","CTXpl"
42,"VISpm","posteromedial visual area",10341630.2187,"control","CTXpl"
42,"VISpor","Postrhinal area",14996001.8149,"control","CTXpl"
42,"VISC1","Visceral area, layer 1",2851355.3719,"control","CTXpl"
42,"VISC4","Visceral area, layer 4",20896846.1538,"control","CTXpl"
42,"VISC5","Visceral area, layer 5",23711791.4894,"control","CTXpl"
42,"VISC6a","Visceral area, layer 6a",24960059.4595,"control","CTXpl"
42,"VISC6b","Visceral area, layer 6b",21775875,"control","CTXpl"
42,"AOBgl","Accessory olfactory bulb, glomerular layer",7000600,"control","CTXpl"
42,"AON","Anterior olfactory nucleus",15679055.4435,"control","CTXpl"
42,"COAa","Cortical amygdalar area, anterior part",10404470.8333,"control","CTXpl"
42,"COAp","Cortical amygdalar area, posterior part",7142971.29736,"control","CTXpl"
42,"DP","Dorsal peduncular area",13559455.3571,"control","CTXpl"
42,"MOB","Main olfactory bulb",21051348.4848,"control","CTXpl"
42,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer",5208566.66667,"control","CTXpl"
42,"NLOT3","Nucleus of the lateral olfactory tract, layer 3",21112937.5,"control","CTXpl"
42,"PAA","Piriform-amygdalar area",5295853.24232,"control","CTXpl"
42,"PIR","Piriform area",12755904.6099,"control","CTXpl"
42,"TR","Postpiriform transition area",10066176.3441,"control","CTXpl"
42,"BLAa","Basolateral amygdalar nucleus, anterior part",16685983.1081,"control","CTXsp"
42,"BLAp","Basolateral amygdalar nucleus, posterior part",22737182.5095,"control","CTXsp"
42,"BLAv","Basolateral amygdalar nucleus, ventral part",15474758.9286,"control","CTXsp"
42,"BMA","Basomedial amygdalar nucleus",16091544.6623,"control","CTXsp"
42,"CLA","Claustrum",34835850.4673,"control","CTXsp"
42,"EPd","Endopiriform nucleus, dorsal part",22654573.2165,"control","CTXsp"
42,"EPv","Endopiriform nucleus, ventral part",22169073.5294,"control","CTXsp"
42,"LA","Lateral amygdalar nucleus",14904915.6627,"control","CTXsp"
42,"PA","Posterior amygdalar nucleus",18378248.2759,"control","CTXsp"
43,"ACVII","Accessory facial motor nucleus",7814000,"alcohol","HB"
43,"GRN","Gigantocellular reticular nucleus",2601060.46512,"alcohol","HB"
43,"IRN","Intermediate reticular nucleus",2113312,"alcohol","HB"
43,"MARN","Magnocellular reticular nucleus",3257153.84615,"alcohol","HB"
43,"PARN","Parvicellular reticular nucleus",1506953.48837,"alcohol","HB"
43,"VI","Abducens nucleus",1032428.57143,"alcohol","HB"
43,"VII","Facial motor nucleus",876573.529412,"alcohol","HB"
43,"LAV","Lateral vestibular nucleus",11000,"alcohol","HB"
43,"MV","Medial vestibular nucleus",244619.047619,"alcohol","HB"
43,"SUV","Superior vestibular nucleus",1195182.7957,"alcohol","HB"
43,"DCO","Dorsal cochlear nucleus",126416.666667,"alcohol","HB"
43,"VCO","Ventral cochlear nucleus",483500,"alcohol","HB"
43,"NTB","Nucleus of the trapezoid body",3439037.03704,"alcohol","HB"
43,"B","Barrington's nucleus",4702333.33333,"alcohol","HB"
43,"DTN","Dorsal tegmental nucleus",3272000,"alcohol","HB"
43,"PCG","Pontine central gray",4332527.55906,"alcohol","HB"
43,"PG","Pontine gray",15954211.9565,"alcohol","HB"
43,"PRNc","Pontine reticular nucleus, caudal part",11120557.2968,"alcohol","HB"
43,"SG","Supragenual nucleus",724125,"alcohol","HB"
43,"SUT","Supratrigeminal nucleus",9248870.37037,"alcohol","HB"
43,"TRN","Tegmental reticular nucleus",12675483.3948,"alcohol","HB"
43,"V","Motor nucleus of trigeminal",3229817.2043,"alcohol","HB"
43,"CS","Superior central nucleus raphe",5942000,"alcohol","HB"
43,"LC","Locus ceruleus",4307000,"alcohol","HB"
43,"LDT","Laterodorsal tegmental nucleus",6313489.79592,"alcohol","HB"
43,"NI","Nucleus incertus",5273214.28571,"alcohol","HB"
43,"PRNr","Pontine reticular nucleus",6862262.82723,"alcohol","HB"
43,"SLC","Subceruleus nucleus",9284666.66667,"alcohol","HB"
43,"SLD","Sublaterodorsal nucleus",7779000,"alcohol","HB"
43,"NLL","Nucleus of the lateral lemniscus",1309259.84252,"alcohol","HB"
43,"PSV","Principal sensory nucleus of the trigeminal",1497989.69072,"alcohol","HB"
43,"POR","Superior olivary complex, periolivary region",2109473.68421,"alcohol","HB"
43,"SOCl","Superior olivary complex, lateral part",1365363.63636,"alcohol","HB"
43,"SOCm","Superior olivary complex, medial part",4024800,"alcohol","HB"
43,"LHA","Lateral hypothalamic area",8719984.87837,"alcohol","HY"
43,"LPO","Lateral preoptic area",9061618.75,"alcohol","HY"
43,"PST","Preparasubthalamic nucleus",12937000,"alcohol","HY"
43,"PSTN","Parasubthalamic nucleus",13646782.6087,"alcohol","HY"
43,"RCH","Retrochiasmatic area",2372330.76923,"alcohol","HY"
43,"STN","Subthalamic nucleus",4747313.43284,"alcohol","HY"
43,"TU","Tuberal nucleus",2287913.63636,"alcohol","HY"
43,"FF","Fields of Forel",11706500,"alcohol","HY"
43,"AHN","Anterior hypothalamic nucleus",9939059.58549,"alcohol","HY"
43,"LM","Lateral mammillary nucleus",1072466.66667,"alcohol","HY"
43,"MM","Medial mammillary nucleus",1693030.18868,"alcohol","HY"
43,"SUM","Supramammillary nucleus",7280194.80519,"alcohol","HY"
43,"TM","Tuberomammillary nucleus",2378136.36364,"alcohol","HY"
43,"MPN","Medial preoptic nucleus",3837307.69231,"alcohol","HY"
43,"PH","Posterior hypothalamic nucleus",8833783.23699,"alcohol","HY"
43,"PMv","Ventral premammillary nucleus",4995673.91304,"alcohol","HY"
43,"PVHd","Paraventricular hypothalamic nucleus, descending division",8595954.54545,"alcohol","HY"
43,"VMH","Ventromedial hypothalamic nucleus",3888039.82301,"alcohol","HY"
