"case_id","abbrev","name","group_label","category","signal_density"
42,"VISC6a","Visceral area, layer 6a","control","CTXpl",24960059.4595
42,"VISC6b","Visceral area, layer 6b","control","CTXpl",21775875
42,"AOBgl","Accessory olfactory bulb, glomerular layer","control","CTXpl",7000600
42,"AON","Anterior olfactory nucleus","control","CTXpl",15679055.4435
42,"COAa","Cortical amygdalar area, anterior part","control","CTXpl",10404470.8333
42,"COAp","Cortical amygdalar area, posterior part","control","CTXpl",7142971.29736
42,"DP","Dorsal peduncular area","control","CTXpl",13559455.3571
42,"MOB","Main olfactory bulb","control","CTXpl",21051348.4848
42,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer","control","CTXpl",5208566.66667
42,"NLOT3","Nucleus of the lateral olfactory tract, layer 3","control","CTXpl",21112937.5
42,"PAA","Piriform-amygdalar area","control","CTXpl",5295853.24232
42,"PIR","Piriform area","control","CTXpl",12755904.6099
42,"TR","Postpiriform transition area","control","CTXpl",10066176.3441
42,"TT","Taenia tecta","control","CTXpl",13290656.535
42,"BLAa","Basolateral amygdalar nucleus, anterior part","control","CTXsp",16685983.1081
42,"BLAp","Basolateral amygdalar nucleus, posterior part","control","CTXsp",22737182.5095
42,"BLAv","Basolateral amygdalar nucleus, ventral part","control","CTXsp",15474758.9286
42,"BMA","Basomedial amygdalar nucleus","control","CTXsp",16091544.6623
42,"CLA","Claustrum","control","CTXsp",34835850.4673
42,"EPd","Endopiriform nucleus, dorsal part","control","CTXsp",22654573.2165
42,"EPv","Endopiriform nucleus, ventral part","control","CTXsp",22169073.5294
42,"LA","Lateral amygdalar nucleus","control","CTXsp",14904915.6627
42,"PA","Posterior amygdalar nucleus","control","CTXsp",18378248.2759
43,"ACVII","Accessory facial motor nucleus","alcohol","HB",7814000
43,"GRN","Gigantocellular reticular nucleus","alcohol","HB",2601060.46512
43,"IRN","Intermediate reticular nucleus","alcohol","HB",2113312
43,"MARN","Magnocellular reticular nucleus","alcohol","HB",3257153.84615
43,"PARN","Parvicellular reticular nucleus","alcohol","HB",1506953.48837
43,"VI","Abducens nucleus","alcohol","HB",1032428.57143
43,"VII","Facial motor nucleus","alcohol","HB",876573.529412
43,"LAV","Lateral vestibular nucleus","alcohol","HB",11000
43,"MV","Medial vestibular nucleus","alcohol","HB",244619.047619
43,"SUV","Superior vestibular nucleus","alcohol","HB",1195182.7957
43,"DCO","Dorsal cochlear nucleus","alcohol","HB",126416.666667
43,"VCO","Ventral cochlear nucleus","alcohol","HB",483500
43,"NTB","Nucleus of the trapezoid body","alcohol","HB",3439037.03704
43,"B","Barrington's nucleus","alcohol","HB",4702333.33333
43,"DTN","Dorsal tegmental nucleus","alcohol","HB",3272000
43,"PCG","Pontine central gray","alcohol","HB",4332527.55906
43,"PG","Pontine gray","alcohol","HB",15954211.9565
43,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",11120557.2968
43,"SG","Supragenual nucleus","alcohol","HB",724125
43,"SUT","Supratrigeminal nucleus","alcohol","HB",9248870.37037
43,"TRN","Tegmental reticular nucleus","alcohol","HB",12675483.3948
43,"V","Motor nucleus of trigeminal","alcohol","HB",3229817.2043
43,"CS","Superior central nucleus raphe","alcohol","HB",5942000
43,"LC","Locus ceruleus","alcohol","HB",4307000
43,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",6313489.79592
43,"NI","Nucleus incertus","alcohol","HB",5273214.28571
43,"PRNr","Pontine reticular nucleus","alcohol","HB",6862262.82723
43,"SLC","Subceruleus nucleus","alcohol","HB",9284666.66667
43,"SLD","Sublaterodorsal nucleus","alcohol","HB",7779000
43,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",1309259.84252
43,"PB","Parabrachial nucleus","alcohol","HB",7239363.12849
43,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",1497989.69072
43,"POR","Superior olivary complex, periolivary region","alcohol","HB",2109473.68421
43,"SOCl","Superior olivary complex, lateral part","alcohol","HB",1365363.63636
43,"SOCm","Superior olivary complex, medial part","alcohol","HB",4024800
43,"LHA","Lateral hypothalamic area","alcohol","HY",8719984.87837
43,"LPO","Lateral preoptic area","alcohol","HY",9061618.75
43,"PST","Preparasubthalamic nucleus","alcohol","HY",12937000
43,"PSTN","Parasubthalamic nucleus","alcohol","HY",13646782.6087
43,"RCH","Retrochiasmatic area","alcohol","HY",2372330.76923
43,"STN","Subthalamic nucleus","alcohol","HY",4747313.43284
43,"TU","Tuberal nucleus","alcohol","HY",2287913.63636
43,"FF","Fields of Forel","alcohol","HY",11706500
43,"AHN","Anterior hypothalamic nucleus","alcohol","HY",9939059.58549
43,"LM","Lateral mammillary nucleus","alcohol","HY",1072466.66667
43,"MM","Medial mammillary nucleus","alcohol","HY",1693030.18868
43,"SUM","Supramammillary nucleus","alcohol","HY",7280194.80519
43,"TM","Tuberomammillary nucleus","alcohol","HY",2378136.36364
43,"MPN","Medial preoptic nucleus","alcohol","HY",3837307.69231
43,"PH","Posterior hypothalamic nucleus","alcohol","HY",8833783.23699
43,"PMv","Ventral premammillary nucleus","alcohol","HY",4995673.91304
43,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",8595954.54545
43,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",3888039.82301
43,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",5518631.57895
43,"AVP","Anteroventral preoptic nucleus","alcohol","HY",1987689.65517
43,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",1444666.66667
43,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",8951824.32432
43,"MEPO","Median preoptic nucleus","alcohol","HY",4264223.52941
43,"MPO","Medial preoptic area","alcohol","HY",5161819.95134
43,"PD","Posterodorsal preoptic nucleus","alcohol","HY",8103000
43,"PS","Parastrial nucleus","alcohol","HY",5677769.23077
43,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",879049.180328
43,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",1664357.14286
43,"SBPV","Subparaventricular zone","alcohol","HY",10841202.8986
43,"SFO","Subfornical organ","alcohol","HY",240800
43,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",1695454.54545
43,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",1025670.32967
43,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",4321000
43,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",2961500
43,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",3209914.89362
43,"SO","Supraoptic nucleus","alcohol","HY",1546969.69697
43,"AD","Anterodorsal nucleus","alcohol","TH",1388068.96552
43,"AM","Anteromedial nucleus","alcohol","TH",7657474.82014
43,"AV","Anteroventral nucleus of thalamus","alcohol","TH",2305670.96774
43,"IAD","Interanterodorsal nucleus of the thalamus","alcohol","TH",9779944.44444
43,"IAM","Interanteromedial nucleus of the thalamus","alcohol","TH",8487380.95238
43,"LD","Lateral dorsal nucleus of thalamus","alcohol","TH",3286842.54144
43,"LH","Lateral habenula","alcohol","TH",3747927.92793
43,"MH","Medial habenula","alcohol","TH",1755766.66667
43,"IGL","Intergeniculate leaflet of the lateral geniculate complex","alcohol","TH",15933809.5238
43,"LGv","Ventral part of the lateral geniculate complex","alcohol","TH",18614746.0317
43,"SubG","Subgeniculate nucleus","alcohol","TH",5311777.77778
43,"CL","Central lateral nucleus of the thalamus","alcohol","TH",3014134.83146
43,"CM","Central medial nucleus of the thalamus","alcohol","TH",6647933.33333
43,"PCN","Paracentral nucleus","alcohol","TH",6679333.33333
43,"PF","Parafascicular nucleus","alcohol","TH",4509439.49045
43,"LP","Lateral posterior nucleus of the thalamus","alcohol","TH",4300767.44186
43,"PO","Posterior complex of the thalamus","alcohol","TH",5043226.04423
43,"POL","Posterior limiting nucleus of the thalamus","alcohol","TH",12176026.3158
43,"SGN","Suprageniculate nucleus","alcohol","TH",3160727.27273
43,"IMD","Intermediodorsal nucleus of the thalamus","alcohol","TH",6667938.2716
43,"MD","Mediodorsal nucleus of thalamus","alcohol","TH",4348407.6087
43,"PR","Perireunensis nucleus","alcohol","TH",4156285.71429
43,"SMT","Submedial nucleus of the thalamus","alcohol","TH",5028378.37838
43,"PT","Parataenial nucleus","alcohol","TH",10174898.1481
43,"PVT","Paraventricular nucleus of the thalamus","alcohol","TH",14651296.875
43,"RT","Reticular nucleus of the thalamus","alcohol","TH",5692375
43,"LGd","Dorsal part of the lateral geniculate complex","alcohol","TH",3276942.85714
43,"MG","Medial geniculate complex","alcohol","TH",2720860.46512
43,"PP","Peripeduncular nucleus","alcohol","TH",9022250
43,"SPA","Subparafascicular area","alcohol","TH",8828000
43,"SPFm","Subparafascicular nucleus, magnocellular part","alcohol","TH",11453971.4286
43,"SPFp","Subparafascicular nucleus, parvicellular part","alcohol","TH",12447978.2609
43,"VAL","Ventral anterior-lateral complex of the thalamus","alcohol","TH",6868057.97101
43,"VM","Ventral medial nucleus of the thalamus","alcohol","TH",7131098.63946
43,"VP","Ventral posterior complex of the thalamus","alcohol","TH",10938447.8809
43,"CUN","Cuneiform nucleus","alcohol","MB",9686942.14876
43,"EW","Edinger-Westphal nucleus","alcohol","MB",24106500
43,"III","Oculomotor nucleus","alcohol","MB",9729187.5
43,"IV","Trochlear nucleus","alcohol","MB",12380000
43,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",20220500
43,"MRN","Midbrain reticular nucleus","alcohol","MB",10522037.8863
43,"ND","Nucleus of Darkschewitsch","alcohol","MB",12227166.6667
43,"PRC","Precommissural nucleus","alcohol","MB",15211161.2903
43,"APN","Anterior pretectal nucleus","alcohol","MB",4962992.8401
43,"MPT","Medial pretectal area","alcohol","MB",9388500
43,"NOT","Nucleus of the optic tract","alcohol","MB",8290285.71429
43,"NPC","Nucleus of the posterior commissure","alcohol","MB",13267055.5556
43,"OP","Olivary pretectal nucleus","alcohol","MB",3906965.51724
43,"PPT","Posterior pretectal nucleus","alcohol","MB",15273083.3333
43,"RN","Red nucleus","alcohol","MB",8342397.6378
43,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",7974210.81081
43,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",15057860.4167
43,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",9510503.87597
43,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","alcohol","MB",14908914.8936
43,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","alcohol","MB",10449019.3548
43,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","alcohol","MB",14542533.3333
43,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",12692258.2697
43,"SNr","Substantia nigra, reticular part","alcohol","MB",3711207.26172
43,"VTA","Ventral tegmental area","alcohol","MB",6530523.65931
43,"VTN","Ventral tegmental nucleus","alcohol","MB",4098357.14286
43,"IC","Inferior colliculus","alcohol","MB",8541144.08808
43,"MEV","Midbrain trigeminal nucleus","alcohol","MB",9715071.42857
43,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",5911711.53846
43,"PBG","Parabigeminal nucleus","alcohol","MB",1006341.46341
43,"SAG","Nucleus sagulum","alcohol","MB",8275585.36585
43,"SCop","Superior colliculus, optic layer","alcohol","MB",11675084.6774
43,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",3699503.58423
43,"PPN","Pedunculopontine nucleus","alcohol","MB",9802432.83582
43,"CLI","Central linear nucleus raphe","alcohol","MB",8828125
43,"DR","Dorsal nucleus raphe","alcohol","MB",13705400
43,"IF","Interfascicular nucleus raphe","alcohol","MB",15622090.9091
43,"IPN","Interpeduncular nucleus","alcohol","MB",4725161.29032
43,"SNc","Substantia nigra, compact part","alcohol","MB",6123613.63636
43,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",9730600
43,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",10180107.0932
43,"GPe","Globus pallidus, external segment","alcohol","PAL",5737892.08633
43,"GPi","Globus pallidus, internal segment","alcohol","PAL",10688712.6437
43,"MS","Medial septal nucleus","alcohol","PAL",10931408.7838
43,"NDB","Diagonal band nucleus","alcohol","PAL",6001945.34413
43,"TRS","Triangular nucleus of septum","alcohol","PAL",7952276.59574
43,"MA","Magnocellular nucleus","alcohol","PAL",5353854.30464
43,"SI","Substantia innominata","alcohol","PAL",9748297.14739
43,"LSc","Lateral septal nucleus, caudal (caudodorsal) part","alcohol","STR",20339139.2857
43,"LSr","Lateral septal nucleus, rostral (rostroventral) part","alcohol","STR",16824827.7311
43,"LSv","Lateral septal nucleus, ventral part","alcohol","STR",14861526.3158
43,"SF","Septofimbrial nucleus","alcohol","STR",12855650.4065
43,"CP","Caudoputamen","alcohol","STR",12730412.9452
43,"ACB","Nucleus accumbens","alcohol","STR",12130387.0314
43,"FS","Fundus of striatum","alcohol","STR",14533932.9268
43,"OT","Olfactory tubercle","alcohol","STR",1947121.17843
43,"AAA","Anterior amygdalar area","alcohol","STR",8518015.5642
43,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",6853000
43,"CEA","Central amygdalar nucleus","alcohol","STR",10040033.3333
43,"IA","Intercalated amygdalar nucleus","alcohol","STR",12128723.4043
43,"MEA","Medial amygdalar nucleus","alcohol","STR",9241492.53731
43,"CA","Ammon's horn","alcohol","CTXpl",7438642.97183
43,"DG","Dentate gyrus","alcohol","CTXpl",14370564.636
43,"FC","Fasciola cinerea","alcohol","CTXpl",4289785.71429
43,"ENT","Entorhinal area","alcohol","CTXpl",4256291.60217
43,"PAR","Parasubiculum","alcohol","CTXpl",4185824.20091
43,"POST","Postsubiculum","alcohol","CTXpl",7162144.92754
43,"PRE","Presubiculum","alcohol","CTXpl",8201294.73684
43,"SUB","Subiculum","alcohol","CTXpl",7760445.9847
43,"ACAd","Anterior cingulate area, dorsal part","alcohol","CTXpl",8086210.73903
43,"ACAv","Anterior cingulate area, ventral part","alcohol","CTXpl",6817879.14056
43,"AId","Agranular insular area, dorsal part","alcohol","CTXpl",12224934.0132
43,"AIp","Agranular insular area, posterior part","alcohol","CTXpl",10257416.9355
43,"AIv","Agranular insular area, ventral part","alcohol","CTXpl",11304090.4255
43,"AUDd","Dorsal auditory area","alcohol","CTXpl",11423524.6423
43,"AUDp","Primary auditory area","alcohol","CTXpl",10260998.9723
43,"AUDpo","Posterior auditory area","alcohol","CTXpl",11062312.2924
43,"AUDv","Ventral auditory area","alcohol","CTXpl",7219228.24716
43,"ECT1","Ectorhinal area/Layer 1","alcohol","CTXpl",736165.289256
43,"ECT5","Ectorhinal area/Layer 5","alcohol","CTXpl",10307818.1818
43,"ECT6a","Ectorhinal area/Layer 6a","alcohol","CTXpl",15460803.681
43,"ECT6b","Ectorhinal area/Layer 6b","alcohol","CTXpl",12989173.913
43,"FRP1","Frontal pole, layer 1","alcohol","CTXpl",516681.818182
43,"FRP5","Frontal pole, layer 5","alcohol","CTXpl",6300111.11111
43,"FRP6a","Frontal pole, layer 6a","alcohol","CTXpl",17562139.5349
43,"GU1","Gustatory areas, layer 1","alcohol","CTXpl",2145365.5914
43,"GU4","Gustatory areas, layer 4","alcohol","CTXpl",18059793.1034
43,"GU5","Gustatory areas, layer 5","alcohol","CTXpl",19123004.1494
43,"GU6a","Gustatory areas, layer 6a","alcohol","CTXpl",17290886.4865
43,"GU6b","Gustatory areas, layer 6b","alcohol","CTXpl",19439533.3333
43,"ILA1","Infralimbic area, layer 1","alcohol","CTXpl",4624787.23404
43,"ILA5","Infralimbic area, layer 5","alcohol","CTXpl",10802215.1899
43,"ILA6a","Infralimbic area, layer 6a","alcohol","CTXpl",7679919.54023
43,"ILA6b","Infralimbic area, layer 6b","alcohol","CTXpl",6136800
43,"MOp","Primary motor area","alcohol","CTXpl",12459417.3318
43,"MOs","Secondary motor area","alcohol","CTXpl",8462399.8592
43,"ORBl","Orbital area, lateral part","alcohol","CTXpl",9129667.4777
43,"ORBm","Orbital area, medial part","alcohol","CTXpl",4613922.95082
43,"ORBvl","Orbital area, ventrolateral part","alcohol","CTXpl",8612375.75758
43,"PERI1","Perirhinal area, layer 1","alcohol","CTXpl",591604.166667
43,"PERI5","Perirhinal area, layer 5","alcohol","CTXpl",8927725.80645
43,"PERI6a","Perirhinal area, layer 6a","alcohol","CTXpl",12316074.0741
43,"PERI6b","Perirhinal area, layer 6b","alcohol","CTXpl",12266000
43,"PL1","Prelimbic area, layer 1","alcohol","CTXpl",3743523.64865
43,"PL5","Prelimbic area, layer 5","alcohol","CTXpl",8653062.63048
43,"PL6a","Prelimbic area, layer 6a","alcohol","CTXpl",9910303.73832
43,"PL6b","Prelimbic area, layer 6b","alcohol","CTXpl",5716000
43,"VISa","Anterior area","alcohol","CTXpl",13029654.2185
43,"VISrl","Rostrolateral visual area","alcohol","CTXpl",11921760.2339
43,"RSPagl","Retrosplenial area, lateral agranular part","alcohol","CTXpl",9441633.60324
43,"RSPd","Retrosplenial area, dorsal part","alcohol","CTXpl",6699540.01301
43,"RSPv","Retrosplenial area, ventral part","alcohol","CTXpl",8777049.35733
43,"SSp","Primary somatosensory area","alcohol","CTXpl",12883247.419
43,"SSs","Supplemental somatosensory area","alcohol","CTXpl",12359889.6471
43,"TEa1","Temporal association areas, layer 1","alcohol","CTXpl",1256991.56118
43,"TEa4","Temporal association areas, layer 4","alcohol","CTXpl",9286929.07801
43,"TEa5","Temporal association areas, layer 5","alcohol","CTXpl",10878039.0244
43,"TEa6a","Temporal association areas, layer 6a","alcohol","CTXpl",15392848.4848
43,"TEa6b","Temporal association areas, layer 6b","alcohol","CTXpl",12578307.6923
43,"VISal","Anterolateral visual area","alcohol","CTXpl",9390140.92141
43,"VISam","Anteromedial visual area","alcohol","CTXpl",12707411.7647
43,"VISl","Lateral visual area","alcohol","CTXpl",8229059.39005
43,"VISli","Laterointermediate area","alcohol","CTXpl",9112724.69636
43,"VISp","Primary visual area","alcohol","CTXpl",9225669.85646
43,"VISpl","Posterolateral visual area","alcohol","CTXpl",6581117.88618
43,"VISpm","posteromedial visual area","alcohol","CTXpl",13375509.1278
43,"VISpor","Postrhinal area","alcohol","CTXpl",7796457.14286
43,"VISC1","Visceral area, layer 1","alcohol","CTXpl",3783192.05298
43,"VISC4","Visceral area, layer 4","alcohol","CTXpl",13976012.5
43,"VISC5","Visceral area, layer 5","alcohol","CTXpl",17814662.1622
43,"VISC6a","Visceral area, layer 6a","alcohol","CTXpl",17903365.1452
43,"VISC6b","Visceral area, layer 6b","alcohol","CTXpl",19364476.1905
43,"AOBgl","Accessory olfactory bulb, glomerular layer","alcohol","CTXpl",6249105.26316
43,"AON","Anterior olfactory nucleus","alcohol","CTXpl",11114239.8287
43,"COAa","Cortical amygdalar area, anterior part","alcohol","CTXpl",6537254.75285
43,"COAp","Cortical amygdalar area, posterior part","alcohol","CTXpl",3644701.94384
43,"DP","Dorsal peduncular area","alcohol","CTXpl",6069315.78947
43,"MOB","Main olfactory bulb","alcohol","CTXpl",10519320.3593
43,"NLOT1","Nucleus of the lateral olfactory tract, molecular layer","alcohol","CTXpl",3034757.14286
43,"NLOT3","Nucleus of the lateral olfactory tract, layer 3","alcohol","CTXpl",6640465.34653
43,"PAA","Piriform-amygdalar area","alcohol","CTXpl",2529906.35452
43,"PIR","Piriform area","alcohol","CTXpl",7030899.70501
43,"TR","Postpiriform transition area","alcohol","CTXpl",5514643.28657
43,"TT","Taenia tecta","alcohol","CTXpl",7636170.60367
43,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",9327917.77188
43,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",11950709.6774
43,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",6590661.01695
43,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",10777274.6615
43,"CLA","Claustrum","alcohol","CTXsp",17724280.9917
43,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",13609451.7167
43,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",14051339.6226
43,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",7980545.77465
43,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",6781680.9816
44,"PG","Pontine gray","alcohol","HB",21396665.493
44,"TRN","Tegmental reticular nucleus","alcohol","HB",13338094.9721
44,"CS","Superior central nucleus raphe","alcohol","HB",5035132.74336
44,"PRNr","Pontine reticular nucleus","alcohol","HB",4526478.26087
44,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",758024.691358
44,"LHA","Lateral hypothalamic area","alcohol","HY",10724588.1944
44,"LPO","Lateral preoptic area","alcohol","HY",7416551.80723
44,"PST","Preparasubthalamic nucleus","alcohol","HY",26070200
44,"PSTN","Parasubthalamic nucleus","alcohol","HY",20922086.9565
44,"RCH","Retrochiasmatic area","alcohol","HY",3117625
44,"STN","Subthalamic nucleus","alcohol","HY",7805306.45161
44,"TU","Tuberal nucleus","alcohol","HY",3249830.98592
44,"FF","Fields of Forel","alcohol","HY",14404600
44,"AHN","Anterior hypothalamic nucleus","alcohol","HY",8821664.81994
44,"LM","Lateral mammillary nucleus","alcohol","HY",1751625
44,"MM","Medial mammillary nucleus","alcohol","HY",3257730.9417
44,"SUM","Supramammillary nucleus","alcohol","HY",13669376.8116
44,"TM","Tuberomammillary nucleus","alcohol","HY",1772960
44,"MPN","Medial preoptic nucleus","alcohol","HY",1733824.17582
44,"PH","Posterior hypothalamic nucleus","alcohol","HY",15384733.3333
44,"PMv","Ventral premammillary nucleus","alcohol","HY",7216711.11111
44,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",16767263.1579
44,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",5398507.46269
44,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",8619875
44,"AVP","Anteroventral preoptic nucleus","alcohol","HY",2064074.07407
44,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",1390833.33333
44,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",11978262.9108
44,"MEPO","Median preoptic nucleus","alcohol","HY",4421000
44,"MPO","Medial preoptic area","alcohol","HY",3140797.81421
44,"PD","Posterodorsal preoptic nucleus","alcohol","HY",8184500
44,"PS","Parastrial nucleus","alcohol","HY",6031000
44,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",1377517.24138
44,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",2409289.47368
44,"SBPV","Subparaventricular zone","alcohol","HY",9566600
44,"SFO","Subfornical organ","alcohol","HY",520000
44,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",720833.333333
44,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",1880209.87654
44,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",7283652.17391
44,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",3291800
44,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",4802702.12766
44,"SO","Supraoptic nucleus","alcohol","HY",3730481.48148
44,"AD","Anterodorsal nucleus","alcohol","TH",3712075.4717
44,"AM","Anteromedial nucleus","alcohol","TH",4471716.66667
44,"AV","Anteroventral nucleus of thalamus","alcohol","TH",5125173.91304
44,"IAD","Interanterodorsal nucleus of the thalamus","alcohol","TH",5906687.5
44,"IAM","Interanteromedial nucleus of the thalamus","alcohol","TH",10022350
44,"LD","Lateral dorsal nucleus of thalamus","alcohol","TH",7533781.97674
44,"LH","Lateral habenula","alcohol","TH",6358605.76923
44,"MH","Medial habenula","alcohol","TH",2612860.46512
44,"IGL","Intergeniculate leaflet of the lateral geniculate complex","alcohol","TH",33475950
44,"LGv","Ventral part of the lateral geniculate complex","alcohol","TH",22291036.3636
44,"SubG","Subgeniculate nucleus","alcohol","TH",2905222.22222
44,"CL","Central lateral nucleus of the thalamus","alcohol","TH",7137914.89362
44,"CM","Central medial nucleus of the thalamus","alcohol","TH",7868196.72131
44,"PCN","Paracentral nucleus","alcohol","TH",4330100
44,"PF","Parafascicular nucleus","alcohol","TH",8056920
44,"LP","Lateral posterior nucleus of the thalamus","alcohol","TH",6716835.13514
44,"PO","Posterior complex of the thalamus","alcohol","TH",7611236.84211
44,"POL","Posterior limiting nucleus of the thalamus","alcohol","TH",10745432.4324
44,"SGN","Suprageniculate nucleus","alcohol","TH",10356666.6667
44,"IMD","Intermediodorsal nucleus of the thalamus","alcohol","TH",10079457.6271
44,"MD","Mediodorsal nucleus of thalamus","alcohol","TH",5512986.11111
44,"PR","Perireunensis nucleus","alcohol","TH",6223500
44,"SMT","Submedial nucleus of the thalamus","alcohol","TH",5333120
44,"PT","Parataenial nucleus","alcohol","TH",10155931.3725
44,"PVT","Paraventricular nucleus of the thalamus","alcohol","TH",17815695.9064
44,"RT","Reticular nucleus of the thalamus","alcohol","TH",5195533.60489
44,"LGd","Dorsal part of the lateral geniculate complex","alcohol","TH",9032319.24883
44,"MG","Medial geniculate complex","alcohol","TH",4481796.40719
44,"PP","Peripeduncular nucleus","alcohol","TH",3705250
44,"SPA","Subparafascicular area","alcohol","TH",9141368.42105
44,"SPFm","Subparafascicular nucleus, magnocellular part","alcohol","TH",16285242.4242
44,"SPFp","Subparafascicular nucleus, parvicellular part","alcohol","TH",7749357.14286
44,"VAL","Ventral anterior-lateral complex of the thalamus","alcohol","TH",6156399.19355
44,"VM","Ventral medial nucleus of the thalamus","alcohol","TH",8492339.84375
44,"VP","Ventral posterior complex of the thalamus","alcohol","TH",9426198.1383
44,"CUN","Cuneiform nucleus","alcohol","MB",1564857.14286
44,"EW","Edinger-Westphal nucleus","alcohol","MB",68446250
44,"III","Oculomotor nucleus","alcohol","MB",26420545.4545
44,"IV","Trochlear nucleus","alcohol","MB",12246500
44,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",6872000
44,"MRN","Midbrain reticular nucleus","alcohol","MB",11015993.0636
44,"ND","Nucleus of Darkschewitsch","alcohol","MB",26716090.9091
44,"PRC","Precommissural nucleus","alcohol","MB",17262633.3333
44,"APN","Anterior pretectal nucleus","alcohol","MB",8000505.10204
44,"MPT","Medial pretectal area","alcohol","MB",11608390.2439
44,"NOT","Nucleus of the optic tract","alcohol","MB",6502838.70968
44,"NPC","Nucleus of the posterior commissure","alcohol","MB",16555759.0361
44,"OP","Olivary pretectal nucleus","alcohol","MB",7288222.22222
44,"PPT","Posterior pretectal nucleus","alcohol","MB",9276863.63636
44,"RN","Red nucleus","alcohol","MB",8310217.19457
44,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",8196248.52071
44,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",9508113.16397
44,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",6025271.02804
44,"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","alcohol","MB",10488833.3333
44,"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","alcohol","MB",10342828.3582
44,"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","alcohol","MB",13363240
44,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",12076208.3897
44,"SNr","Substantia nigra, reticular part","alcohol","MB",4067482.48408
44,"VTA","Ventral tegmental area","alcohol","MB",9877254.12541
44,"VTN","Ventral tegmental nucleus","alcohol","MB",303000
44,"IC","Inferior colliculus","alcohol","MB",3448422.48062
44,"MEV","Midbrain trigeminal nucleus","alcohol","MB",3217000
44,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",8094580
44,"PBG","Parabigeminal nucleus","alcohol","MB",6774718.75
44,"SAG","Nucleus sagulum","alcohol","MB",4126451.6129
44,"SCop","Superior colliculus, optic layer","alcohol","MB",18144889.3805
44,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",7929187.82609
